Acc_X,Acc_Y,Acc_Z
2.100387,-9.403832,2.020369
2.468962,-9.776037,0.54274
2.006098,-10.07493,0.42911
1.519205,-9.723146,1.48172
2.658989,-10.139323,0.121664
2.05227,-9.196932,1.794569
2.277844,-9.893566,0.604144
1.771704,-9.418999,2.099631
2.105758,-9.969256,-0.074485
2.208626,-8.849788,2.615422
2.30939,-9.683389,0.368611
2.303806,-9.259784,1.332852
2.524918,-9.877598,1.020821
2.491456,-9.5626,0.872207
1.93143,-9.613824,1.688269
2.737232,-9.965044,0.674493
1.874434,-9.003813,2.325454
2.365179,-10.228237,0.429614
2.05225,-8.958465,2.102878
2.658025,-9.903499,0.097523
1.937629,-9.110615,2.065106
2.720639,-9.905347,0.17446
2.208435,-9.098875,2.241855
2.40615,-9.835486,0.501411
1.782291,-9.507652,1.681958
2.646418,-9.688713,0.299481
1.883624,-9.387265,1.979046
2.11002,-10.009592,0.46778
2.158243,-9.165939,2.276131
1.978416,-9.967991,0.02166
2.20427,-9.826158,2.301667
1.95271,-9.168294,0.129274
1.712175,-10.092194,0.610241
1.900869,-9.781693,0.517597
2.668462,-10.109274,0.235111
1.854464,-9.205699,1.59808
2.549348,-10.171512,0.298276
2.096702,-8.95797,1.974571
2.408746,-10.112105,0.3044
2.011774,-9.05656,1.934632
2.682158,-9.828786,0.442908
1.689482,-9.329826,1.971044
2.321873,-10.223959,0.369858
2.144323,-9.076528,1.46684
2.340101,-10.464551,0.504481
2.102709,-8.91479,1.694181
2.256856,-10.36524,0.525183
1.91371,-8.965565,1.988568
2.314956,-10.451724,0.440504
2.108633,-8.796516,1.914001
2.140288,-10.21378,0.320489
2.056537,-9.212319,1.600822
2.527982,-9.918406,0.286523
1.764526,-9.189068,2.253221
2.300039,-9.926942,0.389309
2.135437,-9.203293,1.992962
2.037893,-10.156916,0.224107
2.037268,-9.279909,2.557101
1.679084,-9.793313,-0.089625
1.562663,-9.866182,1.322924
2.208258,-9.690271,0.231796
1.861286,-9.654639,0.76479
2.022058,-9.904896,1.064586
2.121324,-9.6828,0.72327
1.949087,-9.677629,1.535876
2.386383,-10.039395,0.468677
1.646686,-9.488356,1.639017
2.412472,-10.410548,0.260469
1.896811,-8.921621,1.614939
2.359281,-10.306802,0.464972
1.95541,-8.939983,1.908949
2.370431,-10.0154,0.264598
1.779371,-9.239311,2.056979
2.481091,-9.898393,0.553814
1.68413,-9.361808,1.970607
2.196954,-9.973495,0.344039
2.127841,-8.994448,2.142088
1.855892,-10.346505,0.279636
2.324079,-9.267959,2.575317
1.924296,-9.650006,-0.137341
2.301494,-9.660611,1.811319
2.155968,-9.514505,0.257906
1.663074,-9.604877,1.843387
2.343246,-9.64864,0.618478
1.960245,-9.478992,1.122591
1.951804,-9.873486,1.102236
2.152006,-9.606191,0.747765
1.710288,-9.778368,1.605523
1.423682,-10.561361,0.154557
1.799577,-9.403428,1.154337
2.197309,-9.87866,-0.020954
2.07589,-9.26923,2.049876
1.67569,-10.215458,0.038244
2.049984,-9.109385,2.398074
1.834306,-9.751789,0.194566
2.335529,-9.254934,2.340401
2.166701,-9.793763,0.271313
1.681099,-9.49701,1.819057
2.247371,-9.705784,0.881051
1.937218,-9.669641,0.689117
1.667419,-9.791245,1.653388
2.287003,-9.697054,0.674131
1.805825,-9.623418,1.596453
2.139216,-10.242833,0.549369
1.653399,-9.03116,2.239806
2.18861,-10.223617,0.418553
1.923746,-9.150991,1.857204
2.105618,-10.061297,0.369085
1.590654,-9.378028,1.780933
2.399444,-9.858621,0.351055
1.614441,-9.289453,2.138535
2.054581,-9.962244,0.230388
1.998078,-9.163251,2.067792
1.631676,-10.284951,0.157214
2.199877,-9.584145,2.468433
1.673973,-9.42115,-0.01887
1.601669,-9.386461,1.458645
1.734293,-10.052153,-0.112754
1.867334,-9.613824,0.890253
1.925994,-9.807237,0.716312
1.680861,-9.602406,1.172299
1.969726,-9.882224,0.763027
2.032228,-9.496956,0.945596
1.813051,-9.912376,1.0334
1.650682,-9.647095,1.612621
2.251289,-9.671142,0.863535
2.006964,-9.613764,2.004918
1.935977,-9.750635,0.406423
2.000757,-9.480322,2.047616
1.988394,-9.796132,0.188144
1.856248,-9.622169,1.800229
2.06783,-9.695611,0.37584
1.849594,-9.632931,2.004786
2.131755,-9.748517,0.383309
1.687713,-9.525788,1.709464
2.119584,-9.758489,0.501047
1.823589,-9.676558,1.863087
2.221098,-9.672096,0.404537
1.718416,-9.548252,1.3609
2.033002,-9.617007,1.321908
2.07304,-9.691987,0.733109
1.816717,-9.725586,1.416759
2.045763,-9.800021,0.700956
1.424078,-9.663397,1.69814
1.344559,-10.425454,0.351479
1.378739,-9.590716,1.300724
2.247741,-10.068126,-0.188859
1.703587,-9.393372,1.67762
2.181753,-9.818586,0.117926
1.542584,-9.504646,1.810186
2.018162,-10.047083,0.229473
2.179224,-9.084406,1.836704
1.674773,-10.397114,0.117037
2.073153,-9.362618,2.755162
1.504653,-9.606245,-0.096751
2.10089,-9.93936,2.117241
1.436084,-9.510832,-0.086075
2.175572,-9.56205,2.022203
1.761232,-9.559951,0.35441
1.25565,-9.788532,1.56707
1.98584,-9.644017,0.76609
1.982504,-9.372272,0.940861
1.94382,-10.035015,1.172317
1.902726,-9.708412,0.728141
1.718039,-9.719804,1.48022
2.307446,-10.114813,0.54676
1.389026,-9.353732,1.797718
2.187867,-10.242267,0.422905
1.666294,-9.022349,2.144622
1.868548,-9.920547,0.439092
1.398762,-9.40325,2.029255
1.839898,-10.164013,0.373995
1.096187,-9.608505,1.959356
1.6963,-9.615867,0.09471
1.439019,-9.674842,1.01439
1.408491,-9.925177,0.955846
1.950925,-9.847943,0.664008
1.45778,-9.634623,1.532091
2.071254,-10.010656,0.372533
1.441784,-9.46467,1.763162
2.029213,-10.445286,0.468711
1.701415,-8.950699,1.989813
2.047575,-10.433596,0.285352
1.655202,-8.884667,1.965737
2.059015,-10.098591,0.21567
1.457287,-9.194469,2.153873
1.78021,-10.05558,0.43335
1.408159,-9.578267,2.761203
